Grazing   1
Agriculture   3
Mining   1
Manufacturing   4
Admission   2
Influence   4
Life   12
DOMESTIC   6
ISSUES   2
BEFORE   4
COUNTRY   3
Currency   2
Question   5
Protective   6
Tariff   12
Taxation   2
Trusts   3
Minor   2
Unrest   1
Sound   2
Battle   4
Cuba   11
Spanish   48
Philippines   10
Orient   2
PROGRESSIVE   3
POLICIES   3
Administration   4
Roosevelt   42
Legislative   3
Executive   4
Activities   1
President   198
Taft   19
Progressive   13
Insurgency   1
Election   11
SPIRIT   4
REFORM   3
Age   2
Criticism   1
Reforms   1
Woman   5
Suffrage   8
Cooperation   1
Employers   1
Employees   1
Organized   3
Labor   39
Wider   1
Immigration   6
Americanization   1
PRESIDENT   5
WILSON   3
Legislation   3
APPENDIX   1
TOPICAL   2
SYLLABUS   1
INDEX   2
Original   3
Grants   1
Settlements   1
Distribution   3
Population   7
Possessions   2
Time   3
Declaration   22
Treaty   6
Roads   3
Trails   2
Territory   5
Cumberland   10
Texas   22
Dispute   2
Oregon   16
Country   1
Disputed   3
Boundary   3
Overland   2
Slaves   1
Missouri   33
Compromise   13
Slave   5
Soil   5
Eve   2
Railroads   1
Dominions   1
Caribbean   8
Region   3
Lines   1
Various   9
Years   1
NATIONS   2
Stirling   1
Calder   1
modeled   2
Leo   5
Setting   1
Sun   1
Exposition   1
Francisco   5
Facing   3
moves   22
typical   22
squaw   1
honor   86
center   57
oxen   105
prairie   3
rides   4
flanked   1
Hopes   1
Future   2
symbolic   1
migration   16
shores   6
seventeenth   15
century   46
phase   14
eternal   60
Greeks   2
Asia   2
confines   3
armies   85
dominion   76
lands   98
Italy   5
sands   1
Teutonic   3
Danube   7
empire   26
Caesars   1
modern   36
sweep   12
races   4
settlement   41
aspect   41
colonization   8
sacred   12
parent   15
immigrants   27
disowned   2
compacts   1
altars   56
soil   40
religious   40
AGENCIES   1
homes   28
supplies   32
Stores   2
quantities   11
settlers   23
harvests   3
Artisans   1
laborers   16
industry   53
induced   42
hazards   2
Soldiers   8
defense   44
mariners   7
inland   5
Leaders   2
adept   4
Altogether   1
demanded   61
merchant   36
amass   1
initial   11
tests   5
proprietors   9
corporation   20
leadership   37
Trading   2
pioneers   26
instrument   33
ranks   61
banded   4
organized   52
grant   53
trading   17
privileges   22
king   2609
supervision   14
charter   24
originally   10
members   166
Virginia   74
operated   6
agents   31
seas   36
stockholders   4
JOHN   5
GOVERNOR   1
MASSACHUSETTS   1
thirteen   34
owed   16
origins   2
foundations   50
auspices   2
chartered   6
Dutch   13
settlements   12
Netherland   1
valley   155
founders   4
Puritan   7
leaders   88
governor   111
Bay   9
incorporate   2
knit   17
Delaware   11
Swedish   6
christened   3
Penn   5
Georgia   16
conceived   50
asylum   10
realize   34
humane   4
uniting   13
politic   1
establishing   19
structure   25
materially   8
purposes   29
forms   210
Religious   3
largely   28
bonds   64
fortunes   24
potent   5
origin   37
growth   149
multitude   250
Acts   6
describing   16
covenant   296
virtue   38
strictly   12
Pilgrims   4
Plymouth   4
Mayflower   2
incorporating   1
annexed   3
Massachusetts   49
ORIGINAL   1
likewise   134
congregations   4
offshoots   1
covenants   4
Roger   4
Williams   3
Anne   4
Hutchinson   9
Narragansett   2
Island   14
incorporation   3
Thomas   16
Hooker   2
Newtown   1
blazed   5
Connecticut   19
towns   92
Merrimac   1
emigrants   4
province   46
parchment   3
sealing   8
lawyers   9
previously   38
Wethersfield   2
peacefully   7
Haven   4
drafted   15
shore   27
agreeing   6
Scriptures   3
colonial   103
benefit   39
collect   23
assemble   26
sustain   16
partners   9
Catholic   9
blessed   307
toleration   6
mild   44
Pennsylvania   33
tireless   5
labors   16
Carolinas   9
patronage   8
governed   12
WILLIAM   3
PROPRIETOR   1
York   105
immigration   20
colonists   42
sorts   23
merchants   61
stocks   22
goods   100
Scholars   1
Cambridge   4
gospel   108
baronial   3
Established   6
Puritans   11
labored   11
reform   35
clung   17
religion   17
arbitrary   15
Stuart   4
Although   36
eve   27
populations   4
steady   27
augmented   3
wanderers   3
invaded   20
Anglican   6
clergymen   3
lament   25
spreads   48
Carolina   43
northern   10
tarrying   3
Presbyterians   1
Irish   8
nourished   21
enjoying   16
manufacture   10
woolen   12
Toward   23
worship   110
ban   3
export   12
Ulster   1
eighteenth   27
reckoned   45
SETTLEMENTS   1
GERMAN   1
chiefly   127
Coming   10
frontier   42
interior   34
upland   5
yeomen   3
luxuries   1
planters   40
agriculture   24
flourishing   20
supple   7
inroads   2
poet   1
Strong   4
natures   1
tuned   4
Bold   2
defenders   4
artisans   12
carpenters   13
Jamestown   6
Wesel   1
Jacob   2
uprising   8
administration   72
wholesale   4
Germans   35
founding   8
diligent   21
thrifty   2
farmers   70
cultivate   4
peasants   74
Frankfort   1
Germantown   1
Maine   6
inducements   1
princes   279
alarmed   18
influx   4
foreigners   14
majority   99
Protestants   1
Rhine   4
poverty   28
skilled   19
industries   33
dotted   7
independence   58
GLIMPSE   2
OLD   4
Unlike   5
mingle   5
clannish   1
irritated   15
agitations   2
collisions   3
bulk   7
racial   1
strains   10
varying   27
numerical   3
Huguenots   2
fleeing   14
decree   59
penalties   8
Celtic   2
race   18
Like   39
neighbors   8
revered   1
boatload   2
eastern   5
Ireland   5
Undoubtedly   4
sustained   26
constant   62
DUTCH   2
FORT   1
ENGLISH   1
CHURCH   1
NEAR   1
owing   30
filter   2
mayor   9
council   62
forbade   14
retail   1
prohibited   14
exercise   55
Charleston   11
Jewish   2
consisting   24
prohibitions   1
conquest   13
inhabitants   254
descendants   3
manners   16
tenaciously   2
capacious   1
farmhouses   2
melting   10
pot   26
historic   36
PROCESS   2
Considered   1
stern   48
alike   31
Paid   1
Own   3
capitalists   4
finance   9
voyage   9
Cabot   3
yeomanry   1
gratify   4
tens   18
shipping   12
barrier   19
whereby   46
shipowners   3
indentured   8
bond   36
coast   89
bondage   46
ranging   7
promoters   4
workers   49
nationality   5
labor   165
inducement   1
cheap   7
increase   196
outbreak   10
Bondmen   2
differed   9
serfs   31
feudal   13
slaves   56
impose   7
imposed   33
freemen   2
citizen   15
racing   4
gambling   5
unlawful   6
whipped   4
fined   3
bondman   8
assigned   20
infraction   1
bondmen   26
Loose   9
indentures   1
mercy   299
unfair   7
Cruel   1
wrestle   4
mechanics   14
dependence   15
resorted   13
connived   2
kidnapping   1
officially   7
spirited   7
victims   6
Orphans   1
dependents   3
disposed   20
unwilling   9
support   83
shipped   5
gruesome   1
lurked   2
Parents   1
husbands   31
Hundreds   4
swallowed   32
forcibly   5
Akin   1
deported   3
lieu   7
fines   4
ineffectually   1
offenders   6
unduly   9
luckless   3
purloined   2
sturdy   7
thieves   21
incorrigible   1
Other   26
transported   6
criticized   4
revolted   9
Cavaliers   1
championed   4
monarchy   9
uprisings   3
African   5
whites   10
negroes   18
discarded   3
Moreover   8
auction   3
chattel   5
root   58
recognized   66
Africans   2
measure   141
inordinate   3
zeal   33
traders   11
Finding   5
relatively   10
ports   23
Company   15
annually   6
owners   40
brethren   567
sections   32
overrun   2
importation   11
promptly   20
vetoed   5
petition   37
hath   2270
inhumanity   1
humbly   5
beseech   70
restraints   5
governors   41
inhibit   5
assenting   2
pernicious   5
protests   28
amounted   8
equalled   1
diminished   34
approximately   8
unfavorable   8
servile   17
plantations   16
Northern   68
oppose   11
commodities   7
convention   94
enriches   4
judges   94
Oliver   1
distinguished   56
spokesman   6
Element   1
Nation   26
Explain   32
individuals   17
agencies   12
Discuss   10
Make   4
nationalities   5
Compare   17
Contrast   15
slavery   104
Account   8
favored   37
Chartered   1
charters   5
Source   17
Book   3
Analyze   1
Compacts   1
Fundamental   4
Orders   7
Articles   43
Modern   5
Proprietary   3
Individual   22
Contemporary   1
Karl   8
Indentured   2
LAND   1
WESTWARD   1
Significance   3
divided   164
exercises   12
culture   26
societies   9
characterized   14
owned   17
intact   8
eldest   39
prevented   46
subdivision   2
owning   5
tenantry   2
inevitable   39
landlords   5
maintain   53
tenants   6
tenure   11
development   63
livelihood   4
Common   8
entirety   4
existed   26
experiment   21
communism   2
tilled   15
motto   3
distributing   16
equality   24
communistic   3
experiments   11
Angry   1
lazy   3
idled   1
issued   58
banished   8
fort   8
communal   2
lasted   26
corn   127
refusing   14
profit   56
excursions   3
ownership   18
abandon   30
complicated   25
communist   1
legislation   28
Elements   1
scale   21
elements   50
seaboard   20
Consequently   5
parcels   3
lump   17
quit   14
rents   4
tribute   50
exchequer   1
claimed   18
revenues   10
amounting   9
grievances   8
manors   6
Maryland   13
sixty   30
plots   3
originated   4
extensive   39
concessions   10
patroons   1
Van   13
entitled   13
grain   37
meted   4
vast   40
wider   12
expanse   5
barony   1
dominant   6
section   46
SOUTHERN   5
PLANTATION   1
regions   26
drift   16
outright   8
possessor   10
abundance   79
scarcity   4
continent   13
network   18
stony   13
valleys   38
conspired   23
moderate   26
dependency   1
bid   22
selling   12
freehold   11
cherished   14
unit   7
ENGLAND   3
types   27
cultivated   7
resembled   9
farmer   14
amounts   6
cutlery   1
Loving   1
ripe   10
sons   1134
enjoyment   15
gifted   6
totally   7
crops   15
warrant   11
factors   14
maintenance   8
corps   34
potters   4
neighboring   18
restricted   17
staples   8
nevertheless   112
hunger   40
expert   9
fertile   14
foothold   2
breakers   1
fired   28
paths   47
lawful   49
singly   7
Springfield   3
Barrington   1
outpost   3
adjoined   1
radiated   4
Mohawk   2
Brunswick   1
Trenton   2
waterways   2
Berks   1
Another   44
farmhouse   1
Harrisburg   1
Along   11
tier   5
waters   309
Ohio   50
cultivation   9
Piedmont   1
southward   28
Ridge   1
Shenandoah   1
mountain   146
Before   75
oncoming   1
mountains   190
harbingers   1
invasion   31
Kentucky   29
mighty   308
Daniel   35
Gap   2
Transylvania   3
emulating   2
adventurers   3
territory   64
Congress   289
fourteenth   43
COMMERCIAL   3
industrial   61
staple   3
centers   16
DIPPING   1
TALLOW   1
Manufacture   2
hardship   6
exclusively   18
Wool   1
flax   13
workshop   2
wove   3
manufactured   6
mills   23
carding   1
Swedes   1
whit   8
Yankee   3
statesmen   24
monopoly   8
coarser   1
germ   5
industrious   8
consequence   23
clothe   19
handsomely   2
submitting   9
execution   24
designs   9
Iron   4
picturesque   6
forge   2
smelting   1
Litchfield   1
Lenox   1
Shrewsbury   1
forges   2
Susquehanna   2
masters   47
Governor   22
Spotswood   1
Indeed   12
pig   5
specialized   2
shipbuilding   3
fir   26
timbers   2
tar   1
hemp   4
shipbuilder   1
shipyards   2
Yards   1
Albany   8
Poughkeepsie   1
Wilmington   1
outdistanced   1
pace   29
sailors   16
landing   12
indomitable   1
seamanship   2
harpoon   2
Edmund   9
Whilst   1
tumbling   1
behold   1329
frozen   11
antipodes   1
serpent   42
Nor   11
heat   67
winter   52
longitude   2
vexed   42
perseverance   5
Holland   5
activity   87
dexterous   3
perilous   4
mode   16
quality   14
food   85
markets   28
raisins   5
grades   5
Indies   6
traded   7
sugar   20
raw   56
thriving   5
rum   12
stimulated   13
enlarging   4
fishing   5
craft   13
cash   7
centered   12
maritime   5
Commerce   8
rivaled   3
historian   23
enterprising   3
routes   11
significance   53
conflict   51
broadly   2
sarcastic   9
sneering   2
dish   14
rice   7
sprinkle   32
composition   8
jumble   1
union   115
discordant   3
import   13
continental   16
Sugar   14
distilleries   1
Africa   6
imported   9
located   20
Willings   1
Faneuils   1
Livingstons   1
Lows   1
rivals   7
contend   16
shield   51
INDIA   1
WAREHOUSE   1
Measured   1
exports   2
purchases   6
imports   7
overland   5
transportation   13
rivers   88
harbors   5
lively   18
comparative   6
Sloops   1
laden   14
domestic   51
skirted   3
sailed   21
navigable   3
Larger   2
sailings   1
Long   9
favorably   5
Liverpool   2
statistical   1
Philadelphia   30
Serving   1
entry   29
Boston   27
Newport   1
Baltimore   7
Norfolk   1
counted   56
Hartford   7
prophecy   28
urban   4
gentry   11
score   14
Inland   1
log   22
litigants   1
sessions   5
exercised   19
Merchants   2
concerted   3
countryside   3
policies   28
mingling   10
currents   3
nationalism   9
Geographical   2
Social   5
parceled   1
tillage   5
feudalism   1
Ship   2
fisheries   2
Show   16
interstate   13
compare   12
Planting   8
Chapter   15
unremitting   1
scant   5
leisure   12
arts   13
treasuries   12
Few   5
meager   3
lift   129
clearings   2
lengthening   6
eloquent   12
testimony   83
writings   11
fostered   3
depth   30
surmounted   3
difficulties   29
Adams   28
Mercy   2
Otis   5
patriot   13
LEADERSHIP   1
churches   50
abundant   35
impelling   1
stimulating   11
Sundays   2
taught   100
discussion   23
formation   186
clerical   5
notwithstanding   42
overbear   1
sects   2
dominance   8
denomination   2
stronghold   1
prescribed   22
taxes   40
appendages   3
vestries   1
infrequently   13
Catholics   5
Protestant   2
Dissenters   2
sufferance   1
covertly   1
outnumbered   2
adherents   5
sanctioned   4
supported   34
Against   8
embracing   14
exerted   10
enhance   4
bishops   5
archbishops   2
appointed   200
clergy   10
missionaries   7
loyal   14
counteract   8
bulwark   2
Able   1
redoubled   3
augment   3
Unhappily   2
memories   20
allegiance   10
congregation   367
essaying   1
reformers   13
secular   4
uniformity   5
enforced   7
imperial   27
fearful   18
denunciations   1
Cotton   9
Mather   1
pamphlets   3
cooperation   12
observance   4
sunset   3
worldly   14
earthly   15
Sunday   10
ungodly   28
persecution   12
eighteen   42
II   6
annulled   5
document   12
wrested   3
elect   28
reserved   29
abolished   21
limiting   5
suffrage   54
Thus   57
Episcopalian   1
monarchist   1
Anglicans   1
applied   167
conscience   43
professed   7
tenets   1
Almighty   6
Eternal   3
ruler   101
circumstance   4
denominations   3
intrenched   4
widely   47
communities   5
Toleration   1
dissenting   6
revolt   20
favorable   21
zealous   19
SCHOOLS   1
Bible   6
inspiration   10
Richard   3
parables   17
philosophic   3
apocalyptic   1
broadcast   2
unoccupied   7
substituted   6
catechism   1
interpretation   54
wards   9
scarcely   57
PAGE   1
FROM   3
FAMOUS   1
sinned   121
Christ   8
sinners   51
D   3
Deluge   1
Earth   1
E   1
ELIJAH   1
Ravens   1
F   13
FELIX   1
compulsory   6
itinerant   1
Whether   23
Franklin   22
fathers   554
mothers   13
illiteracy   4
diffusion   3
Higher   4
establishment   33
colleges   6
primarily   6
godly   17
college   11
Princeton   3
appeal   37
dissent   4
forerunner   2
Benjamin   13
reflected   32
representation   19
ornaments   15
institutions   18
tutoring   1
adversity   12
contest   38
vie   3
Harvard   2
classroom   2
library   6
Human   1
innumerable   39
recognition   25
savants   1
discoveries   3
unconsciously   24
Lesser   1
educated   13
fruitful   39
evolution   5
democracy   26
enlightened   9
printing   12
censor   1
Occurrences   1
discussing   10
precarious   3
refrained   18
criticizing   4
dissuade   2
Nevertheless   9
Restraints   1
unlicensed   1
uncontrolled   3
publishing   2
vested   20
State   98
reign   190
censorship   1
Printing   1
publish   20
approval   30
royalist   3
vigorous   33
restoration   32
licensing   3
parties   39
review   21
published   25
troublesome   10
arose   211
Archbishop   1
mete   7
publishers   1
liable   134
displeasing   1
apologize   5
criticising   1
Lawyers   2
unlucky   5
licenses   2
attorney   3
approbation   3
forthcoming   6
outburst   12
Thanks   8
vigilance   4
almanacs   1
enriched   4
fireside   3
Patrick   5
Samuel   19
spelled   1
poring   1
exalting   1
legislative   20
impetus   8
collision   12
Royal   15
decades   8
surrendered   17
choice   56
legislatures   39
officer   278
consent   47
pardons   3
levied   4
troops   233
martial   10
councilors   2
legislature   46
dissolved   20
projects   19
prerogative   1
Hampden   1
Cromwell   1
battled   1
ROYAL   3
PALACE   1
AT   13
hunters   8
improve   15
pretensions   3
grated   2
antipathy   6
Favors   2
displeased   40
reappearance   3
anew   3
wrath   208
taxation   15
representatives   27
assembly   68
multiplied   50
invite   7
voter   3
freeholder   2
freeholders   3
Restrictions   1
content   36
democratic   14
assemblies   19
battles   27
executive   29
grants   16
salaries   2
electing   3
treasurer   3
dole   1
Legislatures   3
contests   8
relates   4
courteous   7
bargain   5
sale   23
spur   3
meat   300
encroached   1
prerogatives   3
contemporary   6
diminishing   13
republican   14
Little   19
echoed   4
election   75
posts   54
disposal   6
provincials   4
traceable   1
maintained   35
revoked   3
plausible   4
ministers   47
imagined   40
dispense   5
tutelage   3
Episcopate   1
Education   3
Provincial   5
Franchise   1
Thirteen   3
Literature   1
roles   2
Puritanism   1
Relate   2
undemocratic   1
Intellectual   1
Interesting   1
Told   11
Journalism   1
ties   14
welded   1
attack   114
imperative   3
fusing   1
resisting   7
enemy   259
allays   2
virulent   13
temporarily   15
countries   88
hostile   22
conflicts   8
south   151
disaster   9
presenting   16
imposing   13
RELATIONS   4
INDIANS   1
coherent   1
irregular   27
consistent   10
matured   4
wisely   18
jug   4
keg   1
guns   72
destructive   23
Squanto   1
Samoset   1
teaching   39
treating   21
Pequots   1
sensing   1
generation   127
tribesmen   1
extermination   3
Algonquins   1
periodic   4
launched   16
Nathaniel   3
Bacon   1
stir   42
adequate   7
headed   8
outposts   11
strife   44
Tuscaroras   1
VIRGINIANS   1
DEFENDING   1
THEMSELVES   1
AGAINST   1
geographical   6
consistently   5
vanguard   9
allied   17
negotiations   22
treaties   13
belligerent   4
Cherokees   1
diplomacy   15
generosity   4
enlisted   7
SPANISH   2
POSSESSIONS   1
Lawrence   2
engrossed   13
menace   13
empires   1
ambition   7
Louis   26
XIV   5
Jesuit   3
frontiers   11
Queen   8
endings   1
intrigues   10
rivalries   1
Clash   2
wars   43
expanding   5
Marquette   2
Lake   19
Mississippi   48
builders   22
gateway   5
Fort   9
formally   3
drained   10
lofty   28
constructing   3
Le   6
Boeuf   1
Venango   1
Duquesne   1
junction   32
streams   20
notoriously   1
relinquishing   2
Final   2
Seven   8
wilds   1
defeat   35
Braddock   1
exploit   8
capturing   5
Quebec   7
Prussian   13
Well   9
equaling   2
surpassing   3
magnitude   8
Cortes   1
Pizarro   1
genius   35
flourish   20
Canada   11
Louisiana   30
Spain   31
ambitions   4
ceded   8
Macaulay   1
Pitt   5
Englishman   13
EFFECTS   3
WARFARE   1
ON   6
Circumstances   1
jealous   36
grudging   3
stingy   2
friendship   22
amity   2
mutual   18
burdens   30
congress   2
commissioners   12
Confederation   16
meetings   11
extinction   3
peril   5
intercolonial   3
Dominion   2
delegates   39
cooperated   2
Plan   1
suggestion   16
Lords   8
Trade   11
conference   18
confederation   2
scheme   17
disapproved   4
forecast   5
BENJAMIN   1
instructed   33
Particularly   4
militiamen   18
Morgan   3
lessons   12
operating   25
shrewdly   3
prowess   2
sword   448
elm   1
memorable   18
Burdens   1
warfare   23
costly   12
outlays   2
currency   24
channels   12
precipitating   2
Expulsion   1
Power   10
administered   16
regarded   103
restive   3
sphere   23
negotiated   6
culminated   3
operate   11
struggles   5
parliamentary   6
turmoil   6
Englishmen   2
internal   59
mercantile   4
regulating   9
Parliament   38
supervise   4
stricter   2
dominions   9
annulment   3
conferred   28
sterner   1
stuff   19
inaugurated   11
revolution   35
precipitated   10
unite   30
efficient   13
pattern   17
Andros   2
abrogated   1
Episcopal   1
preacher   14
denounced   28
dethroned   1
kindling   4
Beacon   1
summoned   28
response   17
overthrow   36
accession   6
greeted   24
liberal   28
Indifference   1
First   27
successor   5
throne   193
Hanoverian   1
prince   305
honors   12
reigns   3
stoutest   2
defender   2
adopting   6
dogs   36
appreciation   6
enforce   25
arouse   13
slumbering   1
Systematic   1
committee   23
Mondays   1
Thursdays   2
addresses   7
respecting   12
scrutinize   2
memorials   1
petitions   9
veto   7
administrative   7
courts   49
inherent   9
appellate   3
tribunals   3
aggrieved   2
decision   38
forcing   8
declare   117
enacted   30
null   10
Control   6
approve   17
objected   12
dispersion   3
regulated   4
foreshadowing   2
regulate   15
towering   2
Supreme   43
towers   20
metes   1
bounds   13
rulings   2
decisions   9
operation   115
chafed   4
weld   2
nourishing   5
irritations   1
rebound   1
sway   9
manufactures   21
prevalent   5
foster   4
According   16
Navigation   6
rank   31
navigation   8
marine   6
type   48
manned   4
severity   32
compelling   6
freight   13
competing   2
Woolen   1
Act   54
exportation   2
hats   5
declaring   33
dyed   9
intent   20
mill   11
slitting   1
plating   1
tilt   1
furnace   34
nuisances   2
restrictive   5
ginger   1
consigned   3
embraced   48
naval   31
pearl   5
Molasses   5
islands   22
molasses   4
Barbadoes   1
smuggling   2
Laws   4
supplemented   16
redounded   3
shipbuilders   2
stores   16
producers   3
instances   12
bounties   5
Taken   2
scholars   1
Certainly   3
handicapped   3
recipients   1
farming   13
restricting   3
relating   19
rigidly   6
Cargoes   1
boldly   40
SUMMARY   7
epoch   11
Into   7
intolerant   1
dictates   1
appealed   14
brotherhoods   1
undertook   10
plant   49
Negroes   3
fashioned   10
bartered   1
conquering   6
kinship   1
supervised   1
assailed   10
inspired   15
tended   5
stanch   5
elected   31
transformation   15
fanned   3
navy   25
wiping   15
nowhere   15
regulation   18
offset   10
necessarily   23
determining   14
inspire   7
unassailable   1
Fight   2
illustrations   3
outcome   28
clash   11
Enumerate   13
mattered   3
Stuarts   1
Name   5
beneficial   14
injurious   11
Elector   1
Sophia   2
granddaughter   2
thorough   8
accent   5
preferred   27
govern   14
representing   22
GEORGE   5
HIS   4
rudely   6
tradition   18
resented   11
imputation   1
foreigner   10
occasions   11
display   13
draft   18
glory   431
tastes   5
reproach   107
bloom   3
imputed   10
flattery   5
absurdity   3
ascribe   8
princely   4
notions   8
sacredness   2
dinned   1
shaping   6
courtiers   10
determination   13
subdue   11
luster   1
haughty   14
overbearing   1
continuance   10
enemies   290
restoring   8
divine   37
coveted   13
Tory   4
Parliamentary   1
controlling   7
nobles   34
Commons   9
adult   14
males   42
boroughs   2
handful   18
MINISTERS   1
THEIR   1
crowds   23
entrusted   25
laborious   5
disordered   9
finances   7
revenue   27
Grenville   5
encountered   12
requisitions   1
taxed   7
Paper   2
complaints   7
issuance   7
ministry   29
remedy   22
void   36
authorizing   13
specie   6
creditors   13
chapter   9
proclamation   42
treaty   76
frontiersmen   4
adventurous   3
purchased   19
reserving   3
limitations   10
preservation   7
fraud   8
laboring   3
incurred   10
reasonable   21
defraying   2
protecting   12
effectually   4
clandestine   2
conveyance   5
Specified   1
registration   3
strengthened   56
commanders   41
stationed   24
authorized   26
supplementary   2
curtly   2
rewarded   19
forfeitures   1
Stamp   28
Houses   4
favor   57
assent   7
Protests   4
opponents   19
appearances   24
skillfully   7
bail   2
drag   10
Quartering   4
actuated   3
vindicate   1
Preparations   3
accordingly   7
dispatch   15
ordering   5
accommodations   1
RESISTANCE   3
FORCES   1
cities   486
dignified   13
incensed   4
intimidated   5
patriots   7
Aristocratic   2
grumbled   5
Whig   14
aristocrats   1
factious   1
committees   12
Sons   8
Liberty   10
Daughters   3
patriotic   19
groups   53
drafting   3
chose   55
rougher   2
riots   3
sacked   4
residences   1
inquisition   5
threats   4
intimidation   5
curtailed   1
excesses   3
quieter   3
effective   17
spurring   2
devising   1
substitutes   2
Action   2
Burgesses   2
resolutions   16
General   118
Assembly   8
immortal   5
Cries   1
calmly   19
orator   10
PATRICK   1
inviting   17
Nine   4
professing   5
respective   14
tendency   74
subvert   3
burdensome   9
thereupon   7
repeal   15
supersede   1
foreshadowed   1
Yorkers   1
effectively   4
boycotted   1
idly   2
bankruptcy   4
Workingmen   1
manufacturing   18
sown   37
Perplexed   1
protected   18
modified   17
compel   12
sponsor   1
Manchester   3
workingmen   7
oppression   31
argued   8
cogently   2
retracing   2
prayers   32
Caesar   3
riot   8
agreed   65
cheers   4
victorious   11
reluctantly   7
rescinding   2
contention   13
Declaratory   3
subordinate   9
undoubted   7
Bells   3
toasts   1
resumed   17
humor   5
RESUMPTION   1
REVENUE   1
Townshend   8
Earl   2
Unconvinced   1
customs   20
resident   5
Tea   6
July   25
exported   2
undersell   1
Assistance   4
Legalized   1
manifestation   16
neglected   13
enforcement   16
empowering   1
smuggled   3
hateful   6
gains   17
emotions   8
hardships   4
illicit   1
hostility   16
controversy   29
application   65
writs   6
eloquence   3
enabling   6
malice   9
desolation   50
wantonness   3
exertion   6
provoke   44
tumult   18
slender   17
drastic   16
protesting   8
accordance   11
reluctant   15
frail   7
foundation   67
RENEWED   1
Circular   5
intervention   15
Letter   3
condemning   15
predicament   1
SAMUEL   2
Dissolution   1
rescind   2
indorsed   5
asserting   2
trial   30
beseeching   4
redress   8
jostle   1
tease   1
regulars   9
snowballs   1
exasperated   7
wounding   4
withdrawal   14
Massacre   4
Popular   3
passions   20
Josiah   3
quartered   8
mobs   3
convicted   6
lightly   33
goaded   1
resisted   8
prisoners   92
militia   25
pitched   89
Alamance   1
Affair   1
Resolutions   4
friction   15
overt   3
patrolling   1
smugglers   1
ashore   3
Providence   9
boarded   3
seizing   31
creating   22
repealed   6
financial   24
boycott   1
transshipped   1
impost   1
reminder   4
arrangement   29
obnoxious   7
favoritism   3
dump   1
losses   17
irritating   12
captains   129
dumped   4
violation   15
RETALIATION   1
News   3
Germain   1
tumultuous   5
riotous   7
rabble   4
employments   1
concise   2
sentiments   11
upholding   5
Intolerable   2
stringent   2
curing   1
unrest   2
furthermore   16
denouncing   4
subversion   1
legalized   1
intolerable   6
Burke   8
eloquently   3
roundly   4
punishing   4
pleas   6
journals   2
destroying   46
Treason   2
proceeding   8
lenity   1
resorting   1
punitive   3
project   25
viewed   20
enlist   3
Canadians   1
claims   23
Reinforcements   1
majesty   32
vindicated   3
Doctrine   13
Natural   5
dissolution   13
destruction   174
violating   4
arguments   23
constitutional   55
Locke   2
thesis   1
Magna   1
Carta   2
inseparable   3
impetuous   2
parchments   2
divinity   5
erased   1
obscured   4
Firm   1
realm   24
avowed   7
loyalists   5
Offers   1
flooding   4
sentiment   24
reverse   7
processes   21
rooted   12
countrymen   18
prosecute   4
beware   30
tantamount   2
treason   14
submission   16
Produce   1
contemptible   13
crush   20
stubborn   17
Opinions   4
marching   28
veriest   1
gulled   1
bewildered   14
controversies   9
clarify   1
Conciliation   1
Woodburn   1
systems   4
Summarize   3
Conferred   1
Officers   5
Writs   2
Respecting   2
Assign   1
report   84
Studies   2
View   5
Policy   4
Injurious   1
Review   10
medicine   16
administer   7
hitherto   34
appropriately   2
instigation   1
September   19
declaration   26
disavowing   2
attacking   19
professions   4
agreement   44
athwart   2
wise   265
tenth   95
wring   8
rebellion   19
restraining   9
Lexington   3
Concord   2
forum   3
Second   12
conciliation   3
petitioned   4
interpose   2
behalf   31
calamities   8
stating   5
unsatisfactory   4
renounce   8
August   44
traitors   6
abettors   2
traitorous   1
Later   6
intercourse   9
Force   5
reconciliation   13
selected   33
diplomatic   43
Bunker   4
dearly   17
drumming   2
recruits   9
Landgrave   1
Germany   30
crowning   3
hiring   2
mercenaries   1
essentially   15
Howe   5
sail   14
Sentiment   2
Favor   2
prudent   26
honorable   15
dreaded   10
genuine   13
discussed   22
fishermen   3
backwoodsmen   1
gatherings   4
conferences   8
congresses   1
THOMAS   3
ferment   4
pamphleteer   1
Paine   9
plea   17
Casting   2
praising   13
claiming   6
oppressive   7
relentlessly   1
Reasons   2
weighty   8
tolerable   9
alternative   8
pleads   1
weeping   55
cries   20
posterity   17
ye   3987
Ye   1
virtuous   15
supporter   2
doctrine   81
unanswerable   1
advocated   13
balked   2
abolishing   9
phrase   21
empowered   12
concur   2
Meanwhile   17
Wyeth   1
debate   21
uncertainty   14
suppressed   14
governments   20
JEFFERSON   2
READING   1
DRAFT   2
DECLARATION   2
INDEPENDENCE   1
COMMITTEE   1
delegation   5
severing   4
couriers   2
hamlet   1
documents   6
patriotism   12
vigor   9
indictment   5
greatness   47
landmarks   2
challenging   4
thrones   11
irresponsible   2
Marston   1
Moor   1
summed   6
opinions   17
impelled   6
enduring   9
passages   16
fundamental   12
standpoint   4
endowed   14
Creator   2
unalienable   1
pursuit   16
abolish   8
institute   1
organizing   6
prelude   2
drama   5
privilege   9
ESTABLISHMENT   1
GOVERNMENT   1
Committees   2
consolidate   1
views   46
emissaries   1
doctrines   15
COLONIES   1
NORTH   2
